Minggu,screen_name,lang,created_at,fav_count,retweet_count,text,location
4,denni_sauya,in,10/20/2020 10:30,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",di awan biruuu
4,denni_loyz,in,10/20/2020 9:04,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦","Tangerang, Indonesia"
4,wanarista,in,10/20/2020 7:04,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",
4,PlatAB4NG,in,10/20/2020 6:54,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",
4,AristonoHerawan,in,10/20/2020 6:49,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",
4,qiunco2761,in,10/20/2020 5:33,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",
4,Vaneeya_C,in,10/20/2020 5:17,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",
4,LimsoNan1,in,10/20/2020 4:08,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦","Korea,Soul Selatan"
4,Eg3epXuu8Aa3R1l,in,10/20/2020 4:04,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦","Manchester United, Pyongyang"
4,Parkjoyoung6,in,10/20/2020 3:58,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦","Soul,Korea"
4,Andraklaten,in,10/20/2020 3:54,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",
4,BoomMpy,in,10/20/2020 3:50,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",
4,AriestaRiico_,in,10/20/2020 3:48,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",Bhinneka Tunggal Ika 
4,SyahRungAn,in,10/20/2020 3:41,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",
4,seruanhl,in,10/20/2020 3:40,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦",Indonesia
4,Aryprasetyo85,in,10/20/2020 3:36,0,22,"RT @JendIsMyName__: #PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka - Tegâ€¦","Jakarta Pusat, DKI Jakarta"
4,JendIsMyName__,in,10/20/2020 3:34,23,22,"#PaslonKampanyeProkes
""Sejauh ini, belum ada laporan adanya pelanggaran kedua paslon, baik Gibran Rakabuming Raka -â€¦ https://t.co/Rz9RCsXfQI",Republik Indonesia ðŸ‡®ðŸ‡©
4,lailyfaizaulfa,in,10/20/2020 3:02,0,1,RT @kabartimlo: Persiapan Gibran-Teguh Jelang Debat Calon Wali Kota Solo https://t.co/57Et8Ebo3y https://t.co/H1vC9eDaAu,Sudah menikah.
4,tribunsolocom,in,10/20/2020 2:09,0,0,"Legowo Tak Jadi WakilÂ Putra Jokowi, Diah Warih Minta Pendukung Menangkan Gibran-Teguh https://t.co/QNoZmvsRWU","Karanganyar, Jawa Tengah"
4,BeritajatengN,in,10/19/2020 15:30,0,0,"Dukung Gibran-Teguh, Diwa Center Luncurkan 'HPmu Poskomu' Untuk  Sosialisasi Visi-misi, dan Program Kerja Paslon Noâ€¦ https://t.co/8RTLosxDMn",
4,timlovers,in,10/19/2020 13:06,0,0,Persiapan Gibran-Teguh Jelang Debat Calon Wali Kota Solo https://t.co/8g9niOqbmg https://t.co/KpBGHobL87,Solo
4,InfoTimlo,in,10/19/2020 13:06,0,0,Persiapan Gibran-Teguh Jelang Debat Calon Wali Kota Solo https://t.co/7gGm3MiRu2 https://t.co/zxx8ca2i35,Surakarta
4,kabartimlo,in,10/19/2020 13:05,0,1,Persiapan Gibran-Teguh Jelang Debat Calon Wali Kota Solo https://t.co/57Et8Ebo3y https://t.co/H1vC9eDaAu,Solo - Surakarta - Solo Raya
4,Joglosemarnews,in,10/19/2020 12:33,0,0,"Bajo Konsisten Kampanye Tatap Muka, Gibran-Teguh Kukuh Temui Warga Secara Virtual https://t.co/1sXpxhP0DV",surakarta
4,Joglosemarnews,in,10/19/2020 12:03,0,0,VIDEO : Alasan Diah Warih Kini DukungÂ Gibran-Teguh https://t.co/Bbvi6VMp1C,surakarta
4,merdekadotcom,in,10/19/2020 10:33,1,0,Gibran-Teguh Siap Mengikuti Debat Pilkada Solo 6 November 2020: Gibran mengaku sudah melakukan simulasi beberapa kaâ€¦ https://t.co/wEHC8LL9A3,Indonesia
4,AbellineB,in,10/19/2020 8:42,0,0,"Silaturahmi Di Tegalharjo, Gibran-Teguh Tak Akan Hapus Program 3WMP (Waras, Wasis, Wareg, Mapan, Papan) Rudy-Poernoâ€¦ https://t.co/pvNYtx1Aou","Tuscany, Amsterdam, Denpasar"
4,AbellineB,in,10/19/2020 8:42,0,0,"Silaturahmi Di Tegalharjo, Gibran-Teguh Tak Akan Hapus Program 3WMP (Waras, Wasis, Wareg, Mapan, Papan) Rudy-Poernoâ€¦ https://t.co/d2txdDkVE6","Tuscany, Amsterdam, Denpasar"
4,AbellineB,in,10/19/2020 8:41,0,0,"Silaturahmi Di Tegalharjo, Gibran-Teguh Tak Akan Hapus Program 3WMP (Waras, Wasis, Wareg, Mapan, Papan) Rudy-Poernoâ€¦ https://t.co/hAGrPvCSfo","Tuscany, Amsterdam, Denpasar"
4,AbellineB,in,10/19/2020 8:41,0,0,"Silaturahmi Di Tegalharjo, Gibran-Teguh Tak Akan Hapus Program 3WMP (Waras, Wasis, Wareg, Mapan, Papan) Rudy-Poernoâ€¦ https://t.co/u4aEMWXiEX","Tuscany, Amsterdam, Denpasar"
4,radarmasnetwork,in,10/19/2020 7:19,0,0,Debat Terbuka Gibran-Teguh &amp; Bagyo-Supardjo Digelar 6Â November https://t.co/XlwD19Q1sH,"Banyumas, Central Java"
4,jawapos,in,10/19/2020 6:59,1,0,Debat Terbuka Gibran-Teguh &amp; Bagyo-Supardjo Digelar 6 November https://t.co/i3fKRmjj2O,"Gedung Graha Pena Lt.10, Jl. Raya Kebayoran Lama No. 12, Kebayoran Lama, Jakarta Selatan, Indonesia 12210"
4,maeduttt,in,10/19/2020 6:04,0,0,Sebelumnya saya mau minta maaf ya Mas Gibran dan Pak Teguh. Saya hanya ingin berkomentar saja kalau bedaknya kurangâ€¦ https://t.co/3zxazuNyd3,"Semarang, Jawa Tengah"
4,KedaiKopiKedai4,in,10/19/2020 1:38,0,0,"Tim pemenangan PAN targetkan Gibran-teguh Menang Pilkada Solo 98%
Ketua DPD PAN Achmad Sapari mengatakan,dg terbentâ€¦ https://t.co/bgACgMbi8h",
4,Bisniscom,in,10/18/2020 22:42,3,0,"Pilkada Solo 2020, Gibran-Teguh Target Raup 92 Persen Lebih Suara https://t.co/5ooko6xZC4","Jakarta, Indonesia"
4,HublaaNetwork,in,10/18/2020 17:00,0,0,"KPU Solo Sebut Debat Pilwalkot Undang Daya Tarik, 2 Televisi Berebut Siaran: Ketua KPU Solo, Nurul Sutarti, membenaâ€¦ https://t.co/Lw5aaQgliJ",Jakarta Capital Region
4,AlsainiZain,in,10/18/2020 14:17,0,2,RT @kumparan: Ratusan relawan yang semula mendukung Diah Warih sebagai Bakal Calon Wakil Wali Kota Solo kini beralih mendukung Gibran-Teguhâ€¦,
4,kumparan,in,10/18/2020 14:07,2,2,Ratusan relawan yang semula mendukung Diah Warih sebagai Bakal Calon Wakil Wali Kota Solo kini beralih mendukung Giâ€¦ https://t.co/TBjgvMnlNN,
4,kumparan,in,10/18/2020 13:28,3,0,DPD PAN Kota Solo yang menjadi salah satu partai pendukung Gibran-Teguh targetkan kemenangan paslon ini secara allâ€¦ https://t.co/guN0bkgBj0,
4,WaspadaOnline,in,10/18/2020 11:22,0,0,PAN Targetkan Gibran-Teguh Menang 98Â Persen https://t.co/LkqHBx7UKY,Medan
4,tribunsolocom,in,10/18/2020 10:52,0,0,"Kampanye dengan Virtual Box Ala Gibran-Teguh Mulai Ditiru, Gibran: Gak Perlu Dipatenkan, Biar Ditiru https://t.co/U1DKrvaIoU","Karanganyar, Jawa Tengah"
4,soloposdotcom,in,10/18/2020 10:48,1,0,"Gibran-Teguh Panasi Mesin Tim Pemenangan Internal PAN Solo, Ini Targetnya https://t.co/ahuW9Th0eo https://t.co/IsmvOQ2WAc","Solo, central java, Indonesia"
4,merdekadotcom,in,10/18/2020 10:36,2,1,"Tim Pemenangan PAN Targetkan Gibran-Teguh Menang Pilkada Solo 98 Persen: Ketua DPD PAN Achmad Sapari mengatakan, deâ€¦ https://t.co/eXun9M7L2K",Indonesia
4,SoloSuara,in,10/18/2020 9:50,0,0,Ratusan Sahabat Diah Warih Alihkan Dukungan ke PaslonÂ Gibran-Teguh https://t.co/H5e9J7ydVJ,"Surakarta, Jawa Tengah"
4,tanyasimi,in,10/18/2020 6:35,0,0,"https://t.co/Nr6zK0wLNy  KPU Solo Sebut Debat Pilwalkot Undang Daya Tarik, 2 Televisi Berebut Siaran: Ketua KPU Solâ€¦ https://t.co/oYUMwbiKGO",Tikungan di simpang jalan itu
4,merdekadotcom,in,10/18/2020 6:32,0,0,"KPU Solo Sebut Debat Pilwalkot Undang Daya Tarik, 2 Televisi Berebut Siaran: Ketua KPU Solo, Nurul Sutarti, membenaâ€¦ https://t.co/pZGHb85FVw",Indonesia
4,tribunsolocom,in,10/18/2020 4:56,0,0,Ini Jadwal Debat Perdana Gibran - Teguh vs Bagyo Tukang Jahit - Ketua RW di Pilkada Solo 2020 https://t.co/X4i8TipNPt,"Karanganyar, Jawa Tengah"
4,tribunsolocom,in,10/18/2020 4:56,0,0,Pesan Mendalam Tokoh Muhammadiyah untuk Gibran Anak Jokowi dan Wakilnya Teguh di Pilkada Solo 2020 https://t.co/JM9M3LfpC1,"Karanganyar, Jawa Tengah"
4,BeritajatengN,in,10/18/2020 3:51,0,0,Kompak! Pengemudi Becak Kota Solo Deklarasikan Dukung Gibran-Teguh https://t.co/gXc85DOeSR,
4,tribunnews,in,10/18/2020 3:22,8,0,Pesan Tokoh Muhammadiyah untuk Pasangan Gibran-Teguh: Solo Harus Tetap Guyub Rukun https://t.co/WWmf82S76p via @tribunnews,Indonesia
4,kiasleo,in,10/17/2020 23:42,0,1,RT @Beritasatu: Gibran-Teguh Gandeng Muhammadiyah Sinergi Tanggulangi Covid-19. https://t.co/x0pp4asCX0 https://t.co/aIszzsyMZT,blok kaum
4,Beritasatu,in,10/17/2020 22:19,9,1,Gibran-Teguh Gandeng Muhammadiyah Sinergi Tanggulangi Covid-19. https://t.co/x0pp4asCX0 https://t.co/aIszzsyMZT,Jakarta
4,HabibaRisky,in,10/17/2020 3:03,0,0,"Wuih bapak2 supir becak aja, mau berpartisipasi, masa kamu engga ðŸ˜‹
https://t.co/dNRUpA20s4 
#solohebatâ€¦ https://t.co/h2cYvnUx4J","Surakarta, Jawa Tengah"
4,annisanur1998,und,10/17/2020 3:01,2,0,"https://t.co/ovRK4NaJ0b 
#solohebat #solomelompatlebihjauh #melompatlebihjauh #bersamasamabangunsolo
@solohebat_id @kaesangp @KabarSolo","Surakarta, Jawa Tengah"
4,tiara_vera05,und,10/17/2020 3:00,1,0,"https://t.co/rBLlg8t9sy 
#solohebat #solomelompatlebihjauh #melompatlebihjauh #bersamasamabangunsolo
@solohebat_id @kaesangp @KabarSolo","Surakarta, Jawa Tengah"
4,putri_salsa10,und,10/17/2020 2:59,2,0,"https://t.co/LmNYjOcutt 
#solohebat #solomelompatlebihjauh #melompatlebihjauh #bersamasamabangunsolo
@solohebat_id @kaesangp @KabarSolo","Surakarta, Jawa Tengah"
4,yodit_sadja,und,10/17/2020 2:56,2,0,"https://t.co/y6ZnEXYa8V
#solohebat #solomelompatlebihjauh #melompatlebihjauh #bersamasamabangunsolo","Surakarta, Jawa Tengah"
4,Putri95434348,in,10/17/2020 2:42,1,0,Pantang Lelah ! Gibran-Teguh Terus Menjalin Komunikasi Dan Tali Silahturahmi Dengan Tokoh Masyarakatâ€¦ https://t.co/Ai4M3XHa8U,
4,Putri95434348,in,10/17/2020 2:34,1,0,"Penyemprotan Disinfektan 16/10/20 di wilayah kampung sewu dan jagalan , Gibran-Teguh Berpesan Untuk Tetap Menaati Pâ€¦ https://t.co/vxvXOBpOgP",
4,Putri95434348,in,10/17/2020 2:21,1,0,"Gibran-Teguh Menunjukkan Semangat Kebhinekaan Untuk Kota Surakarta

#GibranTeguhMenang92%
#PDIPerjuanganâ€¦ https://t.co/9PVZmx1lEU",
4,mutamimaputri,und,10/16/2020 16:04,0,0,"https://t.co/gK3fHLB8zd

#bersamasamamembangunsolo
#solohebat #sobatsolohebat #solomelompatlebihjauhâ€¦ https://t.co/DaOrkaaarH",
4,Beraniberbuat2,und,10/16/2020 16:03,0,0,"https://t.co/5n6IAQq1C7

#bersamasamamembangunsolo
#solohebat #sobatsolohebat #solomelompatlebihjauhâ€¦ https://t.co/fa5IrpR8Po",
4,syafnashinn_,und,10/16/2020 16:01,0,0,"https://t.co/YdwLEQywRy

#bersamasamamembangunsolo
#solohebat #sobatsolohebat #solomelompatlebihjauhâ€¦ https://t.co/POmV42PjPF","Jawa Timur, Indonesia"
4,_dreamcold_,in,10/16/2020 15:03,0,0,"@Ibnu_stiawan Solo maju bersama mas gibran, gibran-teguh yesss!!!",Surakarta
4,Jayeng__seno,in,10/16/2020 13:58,0,1,RT @triomacan2000ba: Pengemudi Becak Kota Solo Deklarasikan Dukung Gibran â€“Â Teguh https://t.co/C11FqlCsFv,Indonesia
4,SoloSuara,in,10/16/2020 11:38,0,0,Pengemudi Becak Kota Solo Deklarasikan DukungÂ Gibran-Teguh https://t.co/Sylvjkgjge,"Surakarta, Jawa Tengah"
4,beritaA1,in,10/16/2020 9:59,0,0,"Banjir Dukungan, Gibran-Teguh Didukung Penuh Pengemudi BecakÂ Solo https://t.co/qJehsKnTJB",Indonesia
4,triomacan2000ba,in,10/16/2020 9:58,0,1,Pengemudi Becak Kota Solo Deklarasikan Dukung Gibran â€“Â Teguh https://t.co/C11FqlCsFv,
4,smaliska2001,in,10/16/2020 9:58,0,0,Pengemudi Becak Kota Solo Deklarasikan Dukung Gibran â€“Â Teguh https://t.co/NUDGE0atPI,
4,TribunRakyat,in,10/16/2020 9:58,0,0,Pengemudi Becak Kota Solo Deklarasikan Dukung Gibran â€“Â Teguh https://t.co/6RY7ljyyFf,every where you known
4,newsmerahputih,in,10/16/2020 8:35,0,0,"Calon wali kota nomor 01, Gibran Rakabuming memastikan semua tokoh nasional yang menjadi juru kampanye (jurkam) pasâ€¦ https://t.co/H5lyfH0hDX",Jakarta
4,AbellineB,in,10/16/2020 7:00,0,0,"Silaturahmi Dengan Warga Gendingan, Gibran - Teguh Janji Bangun Kota Solo Menjadi Kota Budaya Yang Modern. Part 4. https://t.co/Kkoo4MVgP9","Tuscany, Amsterdam, Denpasar"
4,AbellineB,in,10/16/2020 6:59,1,0,"Silaturahmi Dengan Warga Gendingan, Gibran - Teguh Janji Bangun Kota Solo Menjadi Kota Budaya Yang Modern. Part 3. https://t.co/xthemTN5ZA","Tuscany, Amsterdam, Denpasar"
4,AbellineB,in,10/16/2020 6:58,1,0,"Silaturahmi Dengan Warga Gendingan, Gibran - Teguh Janji Bangun Kota Solo Menjadi Kota Budaya Yang Modern. Part 2. https://t.co/nsLcX31LuW","Tuscany, Amsterdam, Denpasar"
4,AbellineB,in,10/16/2020 6:58,1,0,"Silaturahmi Dengan Warga Gendingan, Gibran - Teguh Janji Bangun Kota Solo Menjadi Kota Budaya Yang Modern. Part 1. https://t.co/WmTnXCXqyj","Tuscany, Amsterdam, Denpasar"
4,priepanggie3,in,10/15/2020 9:32,0,0,"Pilkada Surakarta, Gapensi siap dukung Gibran Teguh. https://t.co/K14hw6D2fn lewat @YouTube",depok
5,Awqi_Gibran,und,2020-11-14 14:17:04,0,0,#indonesiaterserah https://t.co/Ff0NYc9Atn,"Rumbai, Indonesia"
5,ZidanSyafii,in,2020-11-14 14:16:55,0,245,"RT @asboediono_id: Solo merupakan Basis PDIP tetapi seandainya Habib Riziek mau berkata-kata sedikit saja maka Selesai itu Gibran, tidak pe…","Bogor Tengah, Indonesia"
5,ofiewahyudi,en,2020-11-14 14:16:38,0,40,"RT @xzpoetry: “If you love someone, let them go. For if they return, they were always yours, and if they don’t, they never were.” 
— Kahlil…","Yogyakarta, Indonesia"
5,TaniaDeAngelis2,it,2020-11-14 14:15:41,0,1,"RT @Giusy38153818: Il più piccolo atto di gentilezza vale più della più grande delle intenzioni.
(Kahlil Gibran)

#CanYaman #ÖzgeGürel 
#Mr…","Roma, Lazio"
5,lekinzie,en,2020-11-14 14:15:03,0,0,In one atom are found all the earth's elements; in 1 motion of the mind are all the motions of existence; in 1 drop… https://t.co/lR0ykQWpxq,
5,TacitoClaudia,it,2020-11-14 14:14:59,0,19,"RT @mauriziocresce6: Esiste un momento in cui
le parole si consumano e
il silenzio inizia a raccontare.
Kahlil Gibran",Italia
5,redmcon,in,2020-11-14 14:14:05,0,0,"@strukturbaja Kassandra memberikan ekspresi tak percaya mendengar perkataan Gibran, ""Wow tumben banget lo bijak beg… https://t.co/hysGNgXmlD",Non–Pandemic!AU by #RỜUGE
5,amebo13,en,2020-11-14 14:14:03,0,542,"RT @Jopolkadot: “Trees are poems that the earth writes upon the sky”

Khalil Gibran

Photography © Bogdan Panait https://t.co/G1fsivVVxI",Barcelona (Spain)
5,Awqi_Gibran,in,2020-11-14 14:13:54,0,0,@yudanh Ya maksudgw kenapa lo pertanyakan? Emang aneh/janggal gitu mereka tidak mengikuti anjuran pemerintah? Ngeli… https://t.co/ICBNpeavIK,"Rumbai, Indonesia"
5,deabrhedaha,und,2020-11-14 14:13:48,0,1,RT @aynieay4: @k3rupux @2S4br1n4 @Mustang__8 @ida_mastuti @hidayat_gibran @DapunthaH @deabrhedaha @oshep_tea @AAhhsya @MarcoSatria4 @_SangP…,Jabar
5,deabrhedaha,in,2020-11-14 14:13:38,0,1,RT @2S4br1n4: @k3rupux @Mustang__8 @ida_mastuti @hidayat_gibran @DapunthaH @deabrhedaha @oshep_tea @AAhhsya @MarcoSatria4 @_SangPengembara…,Jabar
5,_yuco3,en,2020-11-14 14:11:58,0,542,"RT @Jopolkadot: “Trees are poems that the earth writes upon the sky”

Khalil Gibran

Photography © Bogdan Panait https://t.co/G1fsivVVxI",北海道札幌市
5,yudanh,in,2020-11-14 14:11:51,0,0,@Awqi_Gibran Ah masak nggak tau isunya Lord. Yang katanya beliau mau ngadain nikahan anaknya ngundang 20rb orang ap… https://t.co/dOXuOgpikV,
5,TaniaDeAngelis2,it,2020-11-14 14:11:37,0,1,RT @Giusy38153818: La vita è una processione. Chi è lento la trova troppo veloce e si fa da parte; chi è veloce la trova lenta e si fa da p…,"Roma, Lazio"
5,zezrie,en,2020-11-14 14:11:23,0,12,"RT @naughtywriter2: “Travel and tell no one, live a true love story and tell no one, live happily and tell no one, people ruin beautiful th…","Richmond, KY"
5,ipancahyadi,in,2020-11-14 14:11:20,0,0,jangan kaget ada pak habib di kampanye mas gibran nanti :) https://t.co/5LVwH5sBOy,
5,deabrhedaha,in,2020-11-14 14:10:43,0,1,RT @ida_mastuti: @k3rupux @2S4br1n4 @Mustang__8 @hidayat_gibran @DapunthaH @deabrhedaha @oshep_tea @AAhhsya @MarcoSatria4 @_SangPengembara…,Jabar
5,Awqi_Gibran,in,2020-11-14 14:10:39,0,0,@yudanh Emg kenapa Yud?,"Rumbai, Indonesia"
5,SETPCValledupar,es,2020-11-14 14:08:50,0,0,"""Descansa en la razón, muévete en la pasión"". Khalil Gibran
.
#EnSivaNosMueveValledupar 
#FelizSábado 
#Valledupar https://t.co/t3vjdyJ34r","Valledupar, Colombia"
5,AndyVanDyke,en,2020-11-14 14:08:14,1,0,"Out of suffering have emerged the strongest souls; the most massive characters are seared with scars. 
― Kahlil Gibran #quote","Amsterdam, the Netherlands"
5,Jimmyvcult,en,2020-11-14 14:08:11,0,542,"RT @Jopolkadot: “Trees are poems that the earth writes upon the sky”

Khalil Gibran

Photography © Bogdan Panait https://t.co/G1fsivVVxI",
5,Giusy38153818,it,2020-11-14 14:07:34,0,1,"Il più piccolo atto di gentilezza vale più della più grande delle intenzioni.
(Kahlil Gibran)

#CanYaman #ÖzgeGürel… https://t.co/fFeFoINkID",Italia
5,strukturbaja,in,2020-11-14 14:07:24,0,0,"Gibran menepuk membersihkan celananya yang kotor, “gue mau ngasih makan Maliki dulu.”

@redmcon",nondat.
5,anton_kaktuo,in,2020-11-14 14:07:17,0,2,RT @jokowidohoax: @detikcom Alahh kontol..itu pilkada serentak knapa tutup mata..kampanye bobby dan gibran kanapa diam..dasar cebong geblek,indonesia
5,GrimardC,en,2020-11-14 14:07:09,0,542,"RT @Jopolkadot: “Trees are poems that the earth writes upon the sky”

Khalil Gibran

Photography © Bogdan Panait https://t.co/G1fsivVVxI",LYON
5,strukturbaja,in,2020-11-14 14:06:09,0,0,"@redmcon “lagian ya,” lanjutnya. “sebelum lo punya keluarga sendiri, lo punya kita. Lo nitipin Jalu ke ibu atau bap… https://t.co/L41A01dGP9",nondat.
5,darioricci1292,it,2020-11-14 14:04:27,0,0,"« E Dio disse: “Ama il tuo nemico.” E io obbedii e amai me stesso. »

Kahlil Gibran",Roma
5,RaulWever,en,2020-11-14 14:03:47,0,1,"RT @TheTwinPowers: ""Yet unless the exchange be in love and kindly justice, it will but lead some to greed and others to hunger."" 

.
Kahlil…",The Netherlands
5,strukturbaja,in,2020-11-14 14:03:18,0,0,"@redmcon Gibran menarik nafas sebelum melanjutkan kalimatnya.

“di kondisi kaya gini, lo nitipin Jalu ke orang yang… https://t.co/43TRiIMir0",nondat.
5,SanoberZ,en,2020-11-14 14:02:09,0,0,"@___phenol Mirror of Soul by Kahlil Gibran
Encounters with Destiny, an autobiography of Javaid Iqbal.
Like the glow… https://t.co/5addlus2qt",lahore
5,louisperdana,in,2020-11-14 14:01:42,0,297,"RT @kamalbukankemal: Selamat Hari Ayah ❤️

1. Gibran (Ca-Walikota Solo, anak Presiden RI, Jokowi)
2. Siti Nur Azizah (Ca-Walikota Tangsel,…","Jakarta Selatan, DKI Jakarta"
5,hoymaaark,en,2020-11-14 14:01:38,0,0,"“Let there be spaces in your togetherness”
-Kahlil Gibran",Philippines
5,Sung_SANG_,in,2020-11-14 14:01:31,0,245,"RT @asboediono_id: Solo merupakan Basis PDIP tetapi seandainya Habib Riziek mau berkata-kata sedikit saja maka Selesai itu Gibran, tidak pe…","Sumatera Utara, Indonesia"
5,TheTwinPowers,en,2020-11-14 14:00:02,2,1,"""Yet unless the exchange be in love and kindly justice, it will but lead some to greed and others to hunger."" 

.
K… https://t.co/iUxLZaEVkb","Edmonton, Canada"
5,MariaV75811,it,2020-11-14 13:58:32,0,19,"RT @mauriziocresce6: Esiste un momento in cui
le parole si consumano e
il silenzio inizia a raccontare.
Kahlil Gibran", Sardegna
5,ida_mastuti,in,2020-11-14 13:58:30,2,0,@k3rupux @Sary_saje @2S4br1n4 @DheaMelinda2011 @siregar0308 @AAhhsya @ud1n_petot @Di_gebuk_hmm @MarcoSatria4… https://t.co/tzEnA2ls4U,
5,gibran_hd,es,2020-11-14 13:57:40,0,0,@eyhmeli Gracias!!! n.n,"Ojinaga, Chihuahua"
5,strukturbaja,in,2020-11-14 13:56:57,0,0,"@redmcon Gibran kini hanya mendengar. Tak menginterupsi kalimat Kassandra.

“mungkin gue nggak di posisi yang bagus… https://t.co/j1mjgy4tge",nondat.
5,ida_mastuti,in,2020-11-14 13:56:07,2,1,@k3rupux @2S4br1n4 @Mustang__8 @hidayat_gibran @DapunthaH @deabrhedaha @oshep_tea @AAhhsya @MarcoSatria4… https://t.co/3mOa0Zrsvy,
5,yojareku,in,2020-11-14 13:54:18,0,0,"@Ujungkuny1tMas @GibranArifin ojo lon, gibran ono doi e, ntar keciduk kena mara",Antarctica
5,Clionautica,es,2020-11-14 13:53:52,4,0,"¿Ya fueron a donar Gibrán, Hernán y Attolini? https://t.co/d280hJaM5w",México DF
5,mbaamochii,in,2020-11-14 13:53:26,0,1,"RT @min_woody: @mbaamochii Yg ber-dn ani, gibran, ganteng2 srigala, this is for you❤ https://t.co/Ty0yNe00TA",flat
5,sukamakanlagi,in,2020-11-14 13:53:08,0,287,"RT @Whatsadid: ""Jika kamu mencintai seseorang biarkan dia pergi, jika dia kembali dia akan selalu menjadi milikmu, jika tidak dia tidak aka…",
5,thisysHimansh,en,2020-11-14 13:52:43,0,542,"RT @Jopolkadot: “Trees are poems that the earth writes upon the sky”

Khalil Gibran

Photography © Bogdan Panait https://t.co/G1fsivVVxI",
5,Rayorebeld,it,2020-11-14 13:52:28,0,19,"RT @mauriziocresce6: Esiste un momento in cui
le parole si consumano e
il silenzio inizia a raccontare.
Kahlil Gibran",Argentina / Italia
5,YoYoYo_i,en,2020-11-14 13:50:33,0,542,"RT @Jopolkadot: “Trees are poems that the earth writes upon the sky”

Khalil Gibran

Photography © Bogdan Panait https://t.co/G1fsivVVxI",
5,Marsellyya2,in,2020-11-14 13:49:34,0,287,"RT @Whatsadid: ""Jika kamu mencintai seseorang biarkan dia pergi, jika dia kembali dia akan selalu menjadi milikmu, jika tidak dia tidak aka…",
5,753kanata,en,2020-11-14 13:49:27,0,542,"RT @Jopolkadot: “Trees are poems that the earth writes upon the sky”

Khalil Gibran

Photography © Bogdan Panait https://t.co/G1fsivVVxI",🌏  日本   kanata厩舎
5,Bentang_7,in,2020-11-14 13:49:12,0,4,"RT @PDI_Perjuangan: Gibran-Teguh Turun Langsung Melakukan Penyemprotan Disinfektan

https://t.co/urjGJeT5Ra

#PDIPerjuangan
#GibranTeguh ht…",
5,OCrisfer,in,2020-11-14 13:49:06,0,0,@Awqi_Gibran @pptagstay @JokoPra43934841 @AhlulQohwah @jees11__ nah loh krik krik bang wkwk,"Kota Surabaya, Jawa Timur"
